ID,Directory,MapName_lang,InternalName,MapDescription0_lang,MapDescription1_lang,PvpShortDescription_lang,PvpLongDescription_lang,Corpse[0],Corpse[1],MapType,InstanceType,ExpansionID,AreaTableID,LoadingScreenID,TimeOfDayOverride,ParentMapID,CosmeticParentMapID,TimeOffset,MinimapIconScale,CorpseMapID,MaxPlayers,WindSettingsID,ZmpFileDataID,WdtFileDataID,Flags[0],Flags[1]
1310,Expansion5QAModelMap,Expansion 5 QA Model Map,Expansion 5 QA Model Map,,,,,0,0,1,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,987207,7711,134479880
1311,outdoorGarrisonArenaHorde,Outdoor Garrison - Arena - Horde (NEEDS WMO),Outdoor Garrison - Arena - Horde (NEEDS WMO),,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994759,3585,134479880
1312,outdoorGarrisonArenaAlliance,Outdoor Garrison - Arena - Alliance (NEEDS WMO),Outdoor Garrison - Arena - Alliance (NEEDS WMO),,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994747,3585,134479880
1313,outdoorGarrisonLumberMillAlliance,Outdoor Garrison - Lumber Mill - Alliance,Outdoor Garrison - Lumber Mill - Alliance,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994776,3585,134479880
1314,outdoorGarrisonLumberMillHorde,Outdoor Garrison - Lumber Mill - Horde,Outdoor Garrison - Lumber Mill - Horde,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994780,3585,134479880
1315,outdoorGarrisonArmoryHorde,Outdoor Garrison - Armory - Horde,Outdoor Garrison - Armory - Horde,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994756,3585,134479880
1316,outdoorGarrisonArmoryAlliance,Outdoor Garrison - Armory - Alliance,Outdoor Garrison - Armory - Alliance,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994777,3585,134479880
1317,outdoorGarrisonMageTowerHorde,Outdoor Garrison - Mage Tower - Horde,Outdoor Garrison - Mage Tower - Horde,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994745,3585,134479880
1318,outdoorGarrisonMageTowerAlliance,Outdoor Garrison - Mage Tower - Alliance,Outdoor Garrison - Mage Tower - Alliance,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994749,3585,134479880
1319,outdoorGarrisonStablesHorde,Outdoor Garrison - Stables - Horde,Outdoor Garrison - Stables - Horde,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994757,3585,134479880
1320,outdoorGarrisonStablesAlliance,Outdoor Garrison - Stables - Alliance,Outdoor Garrison - Stables - Alliance,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994765,3585,134479880
1321,outdoorGarrisonWorkshopHorde,Outdoor Garrison - Workshop - Horde,Outdoor Garrison - Workshop - Horde,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994771,3585,134479880
1322,outdoorGarrisonWorkshopAlliance,Outdoor Garrison - Workshop - Alliance,Outdoor Garrison - Workshop - Alliance,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994783,3585,134479880
1323,outdoorGarrisonInnHorde,Outdoor Garrison - Inn - Horde,Outdoor Garrison - Inn - Horde,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994750,3585,134479880
1324,outdoorGarrisonInnAlliance,Outdoor Garrison - Inn - Alliance,Outdoor Garrison - Inn - Alliance,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994767,3585,134479880
1325,outdoorGarrisonTradingPostHorde,Outdoor Garrison - Tradiing Post 1 - Horde,Outdoor Garrison - Tradiing Post 1 - Horde,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994744,3585,134479880
1326,outdoorGarrisonTradingPostAlliance,Outdoor Garrison - Tradiing Post - Alliance,Outdoor Garrison - Tradiing Post - Alliance,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,994768,3585,134479880
1327,outdoorGarrisonConstructionPlotHorde,"Outdoor Garrison - Construction Plot, Medium - Horde","Outdoor Garrison - Construction Plot, Medium - Horde",,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,998092,3585,134479880
1328,outdoorGarrisonConstructionPlotAlliance,"Outdoor Garrison - Construction Plot, Medium - Alliance","Outdoor Garrison - Construction Plot, Medium - Alliance",,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,999310,3585,134479880
1329,GrommasharScenario,Grommashar Scenario,Grommashar Scenario,,,,,0,0,1,5,5,0,0,-1,-1,1116,0,1,-1,0,0,0,1001396,545275485,134479896
1330,FWHordeGarrisonLeve2new,FW Horde Garrison Level 2,FW Horde Garrison Level 2,,,,,0,0,1,1,5,0,373,-1,1116,1116,0,1,-1,0,0,0,1001652,612384349,134479896
1331,SMVAllianceGarrisonLevel2new,SMV Alliance Garrison Level 2,SMV Alliance Garrison Level 2,,,,,0,0,1,1,5,0,374,-1,1116,1116,0,1,-1,0,0,0,1001653,746602077,134479896
1332,garrison_horde_barracks2,Garrison - Horde - Barracks 2,Garrison - Horde - Barracks 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1001914,3585,134479880
1333,garrison_horde_armory2,Garrison - Horde - Armory 2,Garrison - Horde - Armory 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1001918,3585,134479880
1334,garrison_horde_barn2,Garrison - Horde - Barn 2,Garrison - Horde - Barn 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1001901,3585,134479880
1335,garrison_horde_inn2,Garrison - Horde - Inn 2,Garrison - Horde - Inn 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1001897,3585,134479880
1336,garrison_horde_lumbermill2,Garrison - Horde - Lumbermill 2,Garrison - Horde - Lumbermill 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1001912,3585,134479880
1337,garrison_horde_magetower2,Garrison - Horde - Mage Tower 2,Garrison - Horde - Mage Tower 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1001899,3585,134479880
1338,garrison_horde_petstable2,Garrison - Horde - Pet Stable 2,Garrison - Horde - Pet Stable 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1001919,3585,134479880
1339,garrison_horde_stable2,Garrison - Horde - Stable 2,Garrison - Horde - Stable 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1001909,3585,134479880
1340,garrison_horde_tradingpost2,Garrison - Horde - Trading Post 2,Garrison - Horde - Trading Post 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002183,3585,134479880
1341,garrison_horde_workshop2,Garrison - Horde - Workshop 2,Garrison - Horde - Workshop 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002173,3585,134479880
1342,garrison_horde_barracks3,Garrison - Horde - Barracks 3,Garrison - Horde - Barracks 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002168,3585,134479880
1343,garrison_horde_armory3,Garrison - Horde - Armory 3,Garrison - Horde - Armory 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002167,3585,134479880
1344,garrison_horde_barn3,Garrison - Horde - Barn 3,Garrison - Horde - Barn 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002169,3585,134479880
1345,garrison_horde_inn3,Garrison - Horde - Inn 3,Garrison - Horde - Inn 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002174,3585,134479880
1346,garrison_horde_magetower3,Garrison - Horde - Mage Tower 3,Garrison - Horde - Mage Tower 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002184,3585,134479880
1347,garrison_horde_petstable3,Garrison - Horde - Pet Stable 3,Garrison - Horde - Pet Stable 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002194,3585,134479880
1348,garrison_horde_stable3,Garrison - Horde - Stable 3,Garrison - Horde - Stable 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002179,3585,134479880
1349,garrison_horde_tradingpost3,Garrison - Horde - Trading Post 3,Garrison - Horde - Trading Post 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002193,3585,134479880
1350,garrison_horde_workshop3,Garrison - Horde - Workshop 3,Garrison - Horde - Workshop 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1002165,3585,134479880
1351,Garrison_Alliance_Large_Construction,Garrison - Alliance - Large - Construction,Garrison - Alliance - Large - Construction,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1006099,3585,134479880
1352,Garrison_Alliance_Medium_Construction,Garrison - Alliance - Medium - Construction,Garrison - Alliance - Medium - Construction,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1006096,3585,134479880
1353,Garrison_Horde_Large_Construction,Garrison - Horde - Large - Construction,Garrison - Horde - Large - Construction,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1006095,3585,134479880
1354,Garrison_Horde_Medium_Construction,Garrison - Horde - Medium - Construction,Garrison - Horde - Medium - Construction,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1006094,3585,134479880
1358,UpperBlackRockSpire,Upper Blackrock Spire,Upper Blackrock Spire,,,,,-7522.527,-1233.0415,2,1,5,7307,366,-1,-1,-1,0,1,0,10,0,0,1018796,1537,134479880
1361,garrisonAllianceMageTower2,Garrison - Alliance - Mage Tower 2,Garrison - Alliance - Mage Tower 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1020441,3585,134479880
1362,garrisonAllianceMageTower3,Garrison - Alliance - Mage Tower 3,Garrison - Alliance - Mage Tower 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1020446,3585,134479880
1363,garrison_horde_mine2,Garrison - Horde - Mine 2,Garrison - Horde - Mine 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1021362,3585,134479880
1364,garrison_horde_mine3,Garrison - Horde - Mine 3,Garrison - Horde - Mine 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1021366,3585,134479880
1367,garrison_alliance_workshop2,Garrison - Alliance - Workshop 2,Garrison - Alliance - Workshop 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1024292,3585,134479880
1368,garrison_alliance_workshop3,Garrison - Alliance - Workshop 3,Garrison - Alliance - Workshop 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1024291,3585,134479880
1369,garrison_alliance_lumbermill2,Garrison - Alliance - Lumbermill 2,Garrison - Alliance - Lumbermill 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1025564,3585,134479880
1370,garrison_alliance_lumbermill3,Garrison - Alliance - Lumbermill 3,Garrison - Alliance - Lumbermill 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1025574,3585,134479880
1371,Garrison_Horde_Small_Construction,Garrison - Horde - Small - Construction,Garrison - Horde - Small - Construction,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1025572,3585,134479880
1372,Garrison_Alliance_Small_Construction,Garrison - Alliance - Small - Construction,Garrison - Alliance - Small - Construction,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1025560,3585,134479880
1374,AuchindounQuest,Auchindoun Quest,Auchindoun Quest,,,,,0,0,1,5,5,0,360,-1,-1,-1,0,1,-1,0,0,0,1028018,8396381,134479880
1375,alliance_garrison_alchemy_rank2,Garrison - Alliance - Alchemy 2,Garrison - Alliance - Alchemy 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030201,3585,134479880
1376,alliance_garrison_alchemy_rank3,Garrison - Alliance - Alchemy 3,Garrison - Alliance - Alchemy 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030640,3585,134479880
1377,garrison_alliance_blacksmith2,Garrison - Alliance - Blacksmith 2,Garrison - Alliance - Blacksmith 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030629,3585,134479880
1378,garrison_alliance_enchanting2,Garrison - Alliance - Enchanting 2,Garrison - Alliance - Enchanting 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030630,3585,134479880
1379,garrison_alliance_engineering2,Garrison - Alliance - Engineering 2,Garrison - Alliance - Engineering 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030623,3585,134479880
1380,garrison_alliance_inscription2,Garrison - Alliance - Inscription 2,Garrison - Alliance - Inscription 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030626,3585,134479880
1381,garrison_alliance_inscription3,Garrison - Alliance - Inscription 3,Garrison - Alliance - Inscription 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030628,3585,134479880
1382,garrison_alliance_jewelcrafting2,Garrison - Alliance - Jewelcrafting 2,Garrison - Alliance - Jewelcrafting 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030764,3585,134479880
1383,garrison_alliance_jewelcrafting3,Garrison - Alliance - Jewelcrafting 3,Garrison - Alliance - Jewelcrafting 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030765,3585,134479880
1384,garrison_alliance_leatherworking2,Garrison - Alliance - Leatherworking 2,Garrison - Alliance - Leatherworking 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030944,3585,134479880
1385,garrison_alliance_leatherworking3,Garrison - Alliance - Leatherworking 3,Garrison - Alliance - Leatherworking 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1030947,3585,134479880
1386,garrison_alliance_tailoring2,Garrison - Alliance - Tailoring 2,Garrison - Alliance - Tailoring 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031182,3585,134479880
1387,garrison_alliance_storehouse2,Garrison - Alliance - StoreHouse 2,Garrison - Alliance - StoreHouse 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031191,3585,134479880
1388,garrison_alliance_storehouse3,Garrison - Alliance - StoreHouse 3,Garrison - Alliance - StoreHouse 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031188,3585,134479880
1389,garrison_horde_storehouse2,Garrison - Horde Storehouse 2,Garrison - Horde Storehouse 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031189,3585,134479880
1390,garrison_horde_storehouse3,Garrison - Horde Storehouse 3,Garrison - Horde Storehouse 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031195,3585,134479880
1391,garrison_alliance_salvageyard2,Garrison - Alliance - Salvage Yard 2,Garrison - Alliance - Salvage Yard 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031543,3585,134479880
1392,garrison_alliance_salvageyard3,Garrison - Alliance - Salvage Yard 3,Garrison - Alliance - Salvage Yard 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031545,3585,134479880
1393,garrison_horde_lumbermill3,Garrison - Horde - Lumbermill 3,Garrison - Horde - Lumbermill 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031546,3585,134479880
1394,garrison_alliance_pet_stable2,Garrison - Alliance - Sparring Arena 2,Garrison - Alliance - Sparring Arena 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031651,3585,134479880
1395,garrison_alliance_pet_stable3,Garrison - Alliance - Sparring Arena 3,Garrison - Alliance - Sparring Arena 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031656,3585,134479880
1396,garrison_alliance_trading_post2,Garrison - Alliance - Trading Post 2,Garrison - Alliance - Trading Post 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031778,3585,134479880
1397,garrison_alliance_trading_post3,Garrison - Alliance - Trading Post 3,Garrison - Alliance - Trading Post 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1031776,3585,134479880
1398,garrison_alliance_barn2,Garrison - Alliance - Barn 2,Garrison - Alliance - Barn 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1032286,3585,134479880
1399,garrison_alliance_barn3,Garrison - Alliance - Barn 3,Garrison - Alliance - Barn 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1032290,3585,134479880
1400,garrison_alliance_inn_2,Garrison - Alliance - Inn 2,Garrison - Alliance - Inn 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1032618,3585,134479880
1401,garrison_alliance_inn_3,Garrison - Alliance - Inn 3,Garrison - Alliance - Inn 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1032621,3585,134479880
1402,GorgrondFinaleScenario,Gorgrond Finale,Gorgrond Finale,,,,,0,0,1,5,5,0,360,-1,-1,1116,0,1,-1,0,0,0,1033841,545275485,134479896
1403,garrison_alliance_barracks2,Garrison - Alliance - Barracks 2,Garrison - Alliance - Barracks 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1033925,3585,134479880
1404,garrison_alliance_barracks3,Garrison - Alliance - Barracks 3,Garrison - Alliance - Barracks 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1033927,3585,134479880
1405,garrison_alliance_armory2,Garrison - Alliance - Armory 2,Garrison - Alliance - Armory 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1035026,3585,134479880
1406,garrison_alliance_armory3,Garrison - Alliance - Armory 3,Garrison - Alliance - Armory 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1035029,3585,134479880
1407,GorgrondFinaleScenarioMap,zzzOld,zzzOld,,,,,0,0,1,5,5,0,360,-1,-1,1116,0,1,-1,0,0,0,1042410,545275487,134479896
1409,garrison_horde_sparringarena2,Garrison - Horde - Sparring Arena 2,Garrison - Horde - Sparring Arena 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1042721,3585,134479880
1410,garrison_horde_sparringarena3,Garrison - Horde - Sparring Arena 3,Garrison - Horde - Sparring Arena 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1042825,3585,134479880
1411,garrison_horde_alchemy2,Garrison - Horde - Alchemy 2,Garrison - Horde - Alchemy 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1042829,3585,134479880
1412,garrison_horde_alchemy3,Garrison - Horde - Alchemy 3,Garrison - Horde - Alchemy 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1042822,3585,134479880
1413,garrison_horde_blacksmith2,Garrison - Horde - Blacksmith 2,Garrison - Horde - Blacksmith 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043522,3585,134479880
1414,garrison_horde_blacksmith3,Garrison - Horde - Blacksmith 3,Garrison - Horde - Blacksmith 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043519,3585,134479880
1415,garrison_horde_enchanting2,Garrison - Horde - Enchanting 2,Garrison - Horde - Enchanting 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043510,3585,134479880
1416,garrison_horde_enchanting3,Garrison - Horde - Enchanting 3,Garrison - Horde - Enchanting 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043517,3585,134479880
1417,garrison_horde_inscription2,Garrison - Horde - Inscription 2,Garrison - Horde - Inscription 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043507,3585,134479880
1418,garrison_horde_inscription3,Garrison - Horde - Inscription 3,Garrison - Horde - Inscription 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043506,3585,134479880
1419,garrison_horde_leatherworking2,Garrison - Horde - Leatherworking 2,Garrison - Horde - Leatherworking 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043788,3585,134479880
1420,garrison_horde_leatherworking3,Garrison - Horde - Leatherworking 3,Garrison - Horde - Leatherworking 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043801,3585,134479880
1421,garrison_horde_jewelcrafting2,Garrison - Horde - Jewelcrafting 2,Garrison - Horde - Jewelcrafting 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043789,3585,134479880
1422,garrison_horde_jewelcrafting3,Garrison - Horde - Jewelcrafting 3,Garrison - Horde - Jewelcrafting 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043800,3585,134479880
1423,garrison_horde_tailoring2,Garrison - Horde - Tailoring 2,Garrison - Horde - Tailoring 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043790,3585,134479880
1424,garrison_horde_tailoring3,Garrison - Horde - Tailoring 3,Garrison - Horde - Tailoring 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043778,3585,134479880
1425,garrison_horde_salvageyard2,Garrison - Horde - Salvage Yard 2,Garrison - Horde - Salvage Yard 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043796,3585,134479880
1426,garrison_horde_salvageyard3,Garrison - Horde - Salvage Yard 3,Garrison - Horde - Salvage Yard 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1043793,3585,134479880
1427,PattyMackTestGarrisonBldgMap2,PattyMack Test Garrison Bld Map2,PattyMack Test Garrison Bld Map2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1045409,3585,134479880
1429,garrison_horde_engineering2,Garrison - Horde - Engineering 2,Garrison - Horde - Engineering 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1052563,3585,134479880
1430,garrison_horde_engineering3,Garrison - Horde - Engineering 3,Garrison - Horde - Engineering 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1052566,3585,134479880
1431,SparringArenaLevel3Stadium,The Coliseum,The Coliseum,KILL EVERYONE,KILL EVERYONE,,,0,0,1,5,5,0,360,-1,-1,-1,0,1,-1,0,0,0,1059195,7773,134479882
1432,garrison_horde_fishing2,Garrison - Horde - Fishing 2,Garrison - Horde - Fishing 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1063275,3585,134479880
1433,garrison_horde_fishing3,Garrison - Horde - Fishing 3,Garrison - Horde - Fishing 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1063274,3585,134479880
1434,garrison_alliance_fishing2,Garrison - Alliance - Fishing 2,Garrison - Alliance - Fishing 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1063439,3585,134479880
1435,garrison_alliance_fishing3,Garrison - Alliance - Fishing 3,Garrison - Alliance - Fishing 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1063440,3585,134479880
1437,garrison_alliance_petstable1,Garrison - Alliance - Pet Stable 1,Garrison - Alliance - Pet Stable 1,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1066964,3585,134479880
1438,garrison_alliance_petstable2,Garrison - Alliance - Pet Stable 2,Garrison - Alliance - Pet Stable 2,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1066969,3585,134479880
1439,garrison_alliance_petstable3,Garrison - Alliance - Pet Stable 3,Garrison - Alliance - Pet Stable 3,,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1066966,3585,134479880
1440,garrison_alliance_infirmary1,Garrison - Alliance - Infirmary 1,Garrison - Alliance - Infirmary 1,,,,,0,0,4,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,1066967,3585,134479880
1441,garrison_alliance_infirmary2,Garrison - Alliance - Infirmary 2,Garrison - Alliance - Infirmary 2,,,,,0,0,4,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,1066975,3585,134479880
1442,garrison_alliance_infirmary3,Garrison - Alliance - Infirmary 3,Garrison - Alliance - Infirmary 3,,,,,0,0,4,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,1066963,3585,134479880
1446,outdoorGarrisonConstructionPlotAllianceLarge,"Outdoor Garrison - Construction Plot, Large - Alliance","Outdoor Garrison - Construction Plot, Large - Alliance",,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1085120,3585,134479880
1447,outdoorGarrisonConstructionPlotHordeLarge,"Outdoor Garrison - Construction Plot, Large - Horde","Outdoor Garrison - Construction Plot, Large - Horde",,,,,0,0,4,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1085117,3585,134479880
1448,HellfireRaid62,Hellfire Citadel,Hellfire Citadel,,,,,0,0,1,2,5,0,375,360,-1,-1,0,1,-1,0,0,0,1086771,8404573,134479880
1451,TanaanLegionTest,Tanaan Legion Test,Tanaan Legion Test,,,,,0,0,1,5,5,0,0,-1,-1,-1,0,1,-1,0,0,0,1091261,545267293,134479880
1453,ScourgeofNorthshire,Scourge of Northshire,Scourge of Northshire,,,,,0,0,1,5,6,0,360,-1,-1,0,0,1,-1,0,0,0,1093483,545275485,134479896
1454,ArtifactAshbringerOrigin,The Broken Shore (old - delete),The Broken Shore (old - delete),,,,,0,0,1,5,6,0,251,0,-1,-1,0,1,-1,0,0,0,1093754,8396381,134479872
1455,EdgeofRealityMount,Edge of Reality,Edge of Reality,,,,,0,0,1,5,5,0,364,0,-1,-1,0,1,-1,0,0,0,1093835,8404509,134479880
1456,NagaDungeon,Eye of Azshara,Eye of Azshara,,,,,0,0,1,1,6,0,416,-1,-1,1220,0,1,-1,0,11,0,1094973,-2139079139,134480144
1457,FXlDesignLand-DevOnly,Test Dungeon,Test Dungeon,,,,,0,0,1,2,6,0,244,-1,-1,-1,0,1,-1,0,0,0,1096332,411057759,134610944
1458,7_DungeonExteriorNeltharionsLair,Neltharion's Lair,Neltharion's Lair,,,,,0,0,1,1,6,0,407,-1,-1,-1,0,1,-1,0,0,0,1097290,8404573,134479872
1459,Transport_The_Iron_Mountain,Transport: The Iron Mountain,Transport: The Iron Mountain,,,,,0,0,3,0,5,0,0,-1,-1,-1,0,1,-1,0,0,0,0,3585,134479880
1460,BrokenShoreScenario,Broken Shore Scenario,Broken Shore Scenario,,,,,0,0,1,5,5,0,411,-1,-1,-1,0,1,-1,0,0,0,1098373,159399517,134481922
